id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
73451,BNG-1993-2-29-1,1993,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"R 2/3/1993 Student dies, 25 injured in campus clash.",,,,police,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,02/02/1993 00:00:00,02/02/1993 00:00:00,0,0,0,1,1,1,1,
73453,BNG-1993-2-29-3,1993,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (17 May 1993):  ""Bangladesh activists fight hour-long battle"".",,,,police,1,Pabna town,Pabna town,Rajshahi Division,Pabna Disctrict,24.006581,89.244133,POINT (89.244133 24.006581),164699,Bangladesh,771,Asia,1,1,05/17/1993 00:00:00,05/17/1993 00:00:00,0,0,0,1,1,1,1,
73454,BNG-1995-2-29-2,1995,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (16 October 1995) ""One killed, 50 hurt in Bangladesh strike violence"".",,,,witnesses,1,Brahmanbaria town,Brahmanbaria town,Chittagong Division,Brahmanbaria District,23.974643,91.112281,POINT (91.112281 23.974643),163983,Bangladesh,771,Asia,1,1,10/16/1995 00:00:00,10/16/1995 00:00:00,0,0,0,0,0,1,0,
73488,BNG-1994-2-29-1,1994,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,R 4/7/1994 Opposition leader says six killed during protest.,,,,,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,04/07/1994 00:00:00,04/07/1994 00:00:00,0,0,0,0,0,3,0,
73489,BNG-1995-2-29-1,1995,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (6 June 1995): ""Bangladeshi student leaders axed to death"".      BBC (7 June 1995):  ""TWO OPPOSITION ACTIVISTS KILLED IN BANGLADESH"". PTI news agency, New Delhi, in English 11.02 gmt (6 Jun 1995).",,,,police,1,Narayanganj town,Narayanganj town,Dhaka Division,Narayanganj District,23.613611,90.503056,POINT (90.503056 23.613611),163982,Bangladesh,771,Asia,1,1,06/05/1995 00:00:00,06/05/1995 00:00:00,2,0,0,0,2,2,2,
73490,BNG-1995-2-29-3,1995,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,R 8/27/1995 Bangladesh opposition says two activists shot dead.,,,,witnesses and party leaders,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,08/27/1995 00:00:00,08/27/1995 00:00:00,0,0,0,0,0,2,0,
73491,BNG-1995-2-29-4,1995,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (29 October 1995):  ""Violence shuts Bangladesh medical college"".",,,,police,1,Rangpur town,Rangpur town,Rangpur Division,Rangpur District,25.746667,89.251667,POINT (89.251667 25.746667),166859,Bangladesh,771,Asia,1,1,10/28/1995 00:00:00,10/28/1995 00:00:00,0,0,0,1,1,1,1,
73492,BNG-1996-2-29-8,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,r 6/2 1996,,,,police,1,Chittagong town,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,Asia,1,1,02/05/1996 00:00:00,02/05/1996 00:00:00,0,0,0,0,0,1,0,
73494,BNG-1996-2-29-1,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (6 February 1996):  ""Two killed in Bangladesh pre-election violence"".",,,,police,1,Feni town,Feni town,Chittagong Division,Feni District,23.011337,91.401296,POINT (91.401296 23.011337),163263,Bangladesh,771,Asia,1,1,02/05/1996 00:00:00,02/05/1996 00:00:00,1,0,0,0,1,1,1,
73495,BNG-1996-2-29-9,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (23 Februrary 1996):  ""Activist killed ahead of Bangladesh stoppage"".",,,,police,1,Cox's Bazar Town,Cox's Bazar town,Chittagong Division,Cox's Bazar District,21.453877,91.967654,POINT (91.967654 21.453877),160384,Bangladesh,771,Asia,1,1,02/23/1996 00:00:00,02/23/1996 00:00:00,1,0,0,0,1,1,1,
73496,BNG-1996-2-29-10,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (26 February 1996):  ""Bangladesh opposition extends 'non-cooperation'"".  Human Rights Watch (1996-06-01): ""Bangladesh:  Political Violence on All Sides"", p 14.",,,,police,3,Sherpur District,Sherpur District,Dhaka Division,Sherpur District,25.085330,90.078220,POINT (90.078220 25.085330),166141,Bangladesh,771,Asia,1,1,02/26/1996 00:00:00,02/26/1996 00:00:00,0,0,0,0,0,2,0,
73497,BNG-1996-2-29-11,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (4 March 1996):  ""More deaths as Bangladesh PM's offer spurned. [CORRECTED 15:57 GMT]"".",,,,,1,Chittagong town,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,Asia,1,1,03/04/1996 00:00:00,03/04/1996 00:00:00,0,0,0,0,0,1,0,
73498,BNG-1996-2-29-2,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (9 March 1996):  ""One dead, 70 hurt in Bangaledsh violence"".",,,,,1,Fatikchhari town,Fatikchhari town,Chittagong Division,Chittagong District,22.685889,91.796087,POINT (91.796087 22.685889),162544,Bangladesh,771,Asia,1,1,03/09/1996 00:00:00,03/09/1996 00:00:00,0,0,0,0,0,1,0,
73499,BNG-1996-2-29-3,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (9 March 1996):  ""Three die, 150 injured in Bangladesh riots"".",,,,,2,Raozan sub-District,"Raozan Sub-district (Pahartali, in)",Chittagong Division,Chittagong District,22.535000,91.919167,POINT (91.919167 22.535000),162544,Bangladesh,771,Asia,1,1,03/09/1996 00:00:00,03/09/1996 00:00:00,0,0,0,1,1,1,1,
73500,BNG-1996-2-29-4,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (9 March 1996):  ""Three die, 150 injured in Bangladesh riots"".",,,,,2,Sandwip sub-District,Sandwip Sub-district,Chittagong Division,Chittagong District,22.493713,91.501501,POINT (91.501501 22.493713),161824,Bangladesh,771,Asia,1,1,03/09/1996 00:00:00,03/09/1996 00:00:00,0,0,0,1,1,1,1,
73501,BNG-1996-2-29-6,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (8 June 1996):  ""One killed, 25 hurt in Bangladesh pre-poll violence"".",,,,police,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,06/08/1996 00:00:00,06/08/1996 00:00:00,0,1,0,0,1,1,1,
73502,BNG-1996-2-29-12,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (1 June 1996):  ""Bangladesh killing spurs election violence fears"".",,,,police,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,05/30/1996 00:00:00,05/30/1996 00:00:00,0,0,0,0,0,1,0,
73503,BNG-1996-2-29-5,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (5 June 1996):  ""One killed, 10 hurt in Bangladesh pre-poll violence"".",,,,,2,Sandwip sub-District,Sandwip Sub-district,Chittagong Division,Chittagong District,22.493713,91.501501,POINT (91.501501 22.493713),161824,Bangladesh,771,Asia,1,1,06/05/1996 00:00:00,06/05/1996 00:00:00,0,0,1,0,1,1,1,
73504,BNG-1996-2-29-7,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (12 June 1996):  ""One dead, 30 hurt in Bangladesh poll violence"".",,,,,1,Musapur town,Musapur town,Chittagong Division,Chittagong District,22.464142,91.477311,POINT (91.477311 22.464142),161823,Bangladesh,771,Asia,1,1,06/12/1996 00:00:00,06/12/1996 00:00:00,1,0,0,0,1,1,1,
73505,BNG-1996-2-29-13,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"All-India Radio external service, New Delhi, in English 1330 gmt 1 Jul 96",,,,,1,Khulna town,Khulna town,Khulna Division,Khulna District,22.809785,89.564389,POINT (89.564389 22.809785),162540,Bangladesh,771,Asia,1,1,07/01/1996 00:00:00,07/01/1996 00:00:00,0,0,0,0,0,2,0,
73506,BNG-1996-2-29-14,1996,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (9 November 1996):  ""Bangladesh politician's death sparks rampage"".  Reuters (10 November 1996):  Two pro-government Bangladesh students shot dead"".",,,,police,1,Savar town,Savar town,Dhaka Division,Dhaka District,23.844167,90.251111,POINT (90.251111 23.844167),163981,Bangladesh,771,Asia,1,1,11/09/1996 00:00:00,11/09/1996 00:00:00,0,0,0,0,0,1,0,
73508,BNG-1997-2-29-1,1997,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (29 March 1997):  ""One dead, 10 hurt in Bangladesh political clash"".",,,,police,1,Feni town,Feni town,Chittagong Division,Feni District,23.011337,91.401296,POINT (91.401296 23.011337),163263,Bangladesh,771,Asia,1,1,03/27/1997 00:00:00,03/27/1997 00:00:00,0,1,0,0,1,1,1,
73509,BNG-1997-2-29-2,1997,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (29 March 1997):  ""One dead, 10 hurt in Bangladesh political clash"".",,,,police,1,Feni town,Feni town,Chittagong Division,Feni District,23.011337,91.401296,POINT (91.401296 23.011337),163263,Bangladesh,771,Asia,1,1,03/29/1997 00:00:00,03/29/1997 00:00:00,0,1,0,0,1,1,1,
73511,BNG-1997-2-29-3,1997,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"r 5/10 1997:  ""FOCUS - One reported killed in Bangladesh blockade"".",,,,"BNP, police",2,Bheramara sub-District,Bheramara sub-district,Khulna Division,Kushtia District,24.023200,88.992500,POINT (88.992500 24.023200),164698,Bangladesh,771,Asia,1,1,10/05/1997 00:00:00,10/05/1997 00:00:00,0,0,0,0,0,1,0,
73512,BNG-1997-2-29-4,1997,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,r 27/11 1997,,,,police,1,Chittagong town,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,Asia,1,1,11/27/1997 00:00:00,11/27/1997 00:00:00,1,0,1,0,2,2,2,
73513,BNG-1998-2-29-2,1998,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (15 April 1998): ""FOCUS-Four killed, 100 hurt in Bangladesh strike"".",,,,local officials,1,Chuknagar town,Chuknagar town,Khulna Division,Dumuria District,22.837293,89.293034,POINT (89.293034 22.837293),162539,Bangladesh,771,Asia,1,1,04/15/1998 00:00:00,04/15/1998 00:00:00,1,0,0,0,1,1,1,
73514,BNG-1997-2-29-5,1997,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"r 29/11 1997, r 30/11",,,,police,1,Chittagong town,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,Asia,1,1,11/29/1997 00:00:00,11/29/1997 00:00:00,0,0,0,4,4,5,4,
73515,BNG-1998-2-29-1,1998,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (15 April 1998):  ""FOCUS-Two killed, nearly 50 hurt in Bangladesh strike"".",,,,,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,04/15/1998 00:00:00,04/15/1998 00:00:00,0,1,0,0,1,1,1,
73516,BNG-1998-2-29-3,1998,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (15 April 1998):  ""FOCUS-Four killed, 100 hurt in Bangladesh strike"".",,,,,3,Sunamganj District,Sunamganj District,Sylhet Division,Sunamganj District,24.937430,91.347640,POINT (91.347640 24.937430),165423,Bangladesh,771,Asia,1,1,04/15/1998 00:00:00,04/15/1998 00:00:00,0,1,0,0,1,1,1,
73517,BNG-1998-2-29-7,1998,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (9 November 1998):  ""FOCUS - Opposition strike hits Bangladesh, one dead"".  AFP 1998-09-11:  ""Three killed as violence erupts in Bangladeshi strike (RECASTS with new death, details. Pictures)"".",,,,,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,11/09/1998 00:00:00,11/09/1998 00:00:00,0,0,2,1,3,3,3,
73518,BNG-1998-2-29-9,1998,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (23 April 1998):  ""One killed in gunbattle at Dhaka University"".",,,,,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,04/23/1998 00:00:00,04/23/1998 00:00:00,1,0,0,0,1,1,1,
73519,BNG-1998-2-29-4,1998,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"PTI news agency, New Delhi, in English 0815 gmt 9 Jun 96",,,,,3,Feni District,Feni District,Chittagong Division,Feni District,22.997320,91.415170,POINT (91.415170 22.997320),162543,Bangladesh,771,Asia,1,1,06/08/1998 00:00:00,06/08/1998 00:00:00,5,0,0,0,5,5,3,
73520,BNG-1998-2-29-5,1998,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (18 October 1998):  ""FOCUS - BNP says two killed in Bangladesh strike"".",,,,"BNP, police",1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,10/18/1998 00:00:00,10/18/1998 00:00:00,0,0,0,0,0,1,0,
73521,BNG-1998-2-29-6,1998,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Xinhua News Agency (8 November 1998):  ""1 Killed, 100 Injured in Bangladesh Ruling, Opposition Clashes"".",,,,,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,11/08/1998 00:00:00,11/08/1998 00:00:00,0,0,0,1,1,1,0,
73522,BNG-1998-2-29-8,1998,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,r 13/12 1998,,,,police,1,Chittagong town,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,Asia,1,1,12/13/1998 00:00:00,12/13/1998 00:00:00,1,0,0,0,1,1,1,
73523,BNG-1999-2-29-15,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (26 January 1999):  ""One killed, 70 hurt in Bangladesh strike violence"".",,,,,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,01/26/1999 00:00:00,01/26/1999 00:00:00,0,0,0,0,0,1,0,
73524,BNG-1999-2-29-16,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (26 January 1999):  ""FOCUS-Three killed in Bangladesh strike violence"".",,,,,1,Jessore town,Jessore town,Khulna Division,Jessore District,23.169722,89.213611,POINT (89.213611 23.169722),163259,Bangladesh,771,Asia,1,1,01/26/1999 00:00:00,01/26/1999 00:00:00,0,0,0,1,1,1,1,
73525,BNG-1999-2-29-1,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (26 January 1999):  ""FOCUS-Three killed in Bangladesh strike violence"".",,,,police,4,Khulna Division,Khulna Division,Khulna Division,,22.916667,89.250000,POINT (89.250000 22.916667),162539,Bangladesh,771,Asia,1,1,01/26/1999 00:00:00,01/26/1999 00:00:00,1,0,0,0,1,1,1,
73526,BNG-1999-2-29-2,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (9 February 1999):  ""Bangladesh strike turns violent, one killed"".",,,,,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,02/09/1999 00:00:00,02/09/1999 00:00:00,0,0,0,1,1,1,1,
73527,BNG-1999-2-29-3,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (10 February 1999):  ""FOCUS-Strike cripples Bangladesh, two more dead"".",,,,,1,Feni town,Feni town,Chittagong Division,Feni District,23.011337,91.401296,POINT (91.401296 23.011337),163263,Bangladesh,771,Asia,1,1,02/10/1999 00:00:00,02/10/1999 00:00:00,1,0,0,0,1,1,1,
73528,BNG-1999-2-29-4,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (10 February 1999):  ""FOCUS-Strike cripples Bangladesh, two more dead"".",,,,,1,Khulna town,Khulna town,Khulna Division,Khulna District,22.809785,89.564389,POINT (89.564389 22.809785),162540,Bangladesh,771,Asia,1,1,02/10/1999 00:00:00,02/10/1999 00:00:00,1,0,0,0,1,1,1,
73530,BNG-1999-2-29-12,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,X 23/2 1999,,,,,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,02/23/1999 00:00:00,02/23/1999 00:00:00,0,0,0,0,0,1,0,
73531,BNG-1999-2-29-14,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (24 Februrary 1999):  ""FOCUS-Bangladesh strike violence kills two men"".",,,,local officials,3,Feni District,Feni District,Chittagong Division,Feni District,22.997320,91.415170,POINT (91.415170 22.997320),162543,Bangladesh,771,Asia,1,1,02/24/1999 00:00:00,02/24/1999 00:00:00,0,0,0,0,0,1,0,
73532,BNG-1999-2-29-13,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (24 February 1999):  ""FOCUS-Bangladesh strike violence kills two men"".",,,,local officials,2,Ishwardi sub-District,Ishwardi Sub-district,Rajshahi Division,Pabna Disctrict,24.150000,89.050000,POINT (89.050000 24.150000),164699,Bangladesh,771,Asia,1,1,02/24/1999 00:00:00,02/24/1999 00:00:00,0,0,0,0,0,1,0,
73534,BNG-1999-2-29-6,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (13 June 1999):  ""FOCUS-One dead, many said hurt in Bangladesh strike"".",,,,"BNP, police",1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,06/13/1999 00:00:00,06/13/1999 00:00:00,0,1,0,0,1,1,1,
73535,BNG-1999-2-29-8,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (21 July 1999):  ""Political feud takes heavy toll on Bangladesh town"".",,,,,1,Feni town,Feni town,Chittagong Division,Feni District,23.011337,91.401296,POINT (91.401296 23.011337),163263,Bangladesh,771,Asia,1,1,07/20/1999 00:00:00,07/20/1999 00:00:00,1,0,0,1,2,2,2,
73536,BNG-1999-2-29-9,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,r 5/8 1999,,,,,1,Chittagong town,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,Asia,1,1,08/03/1999 00:00:00,08/03/1999 00:00:00,0,0,0,0,0,1,0,
73537,BNG-1999-2-29-11,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (3 October 1999):  ""One killed, 50 hurt in Bangladesh strike violence"".",,,,,1,Sherpur town,Sherpur town,Dhaka Division,Sherpur District,25.018889,90.017500,POINT (90.017500 25.018889),166141,Bangladesh,771,Asia,1,1,10/03/1999 00:00:00,10/03/1999 00:00:00,0,1,0,0,1,1,0,
73538,BNG-1999-2-29-10,1999,False,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (25 November 1999):  ""One killed, scores hurt in Bangladesh strike"".",,,,police,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,11/25/1999 00:00:00,11/25/1999 00:00:00,0,0,0,1,1,1,1,
73539,BNG-2001-2-29-1,2001,True,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,r 14/2 2001,,,,police,1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,02/14/2001 00:00:00,02/14/2001 00:00:00,0,0,0,0,0,1,0,
73540,BNG-2001-2-29-20,2001,True,Clear,2,5201,4591,Supporters of Awami League - Supporters of BNP,5201,5201,Supporters of Awami League - Supporters of BNP,372,372,Supporters of Awami League,374,374,Supporters of BNP,-1,"Reuters (13 February 2001):  ""UPDATE 2-At least four killed in Bangladesh strike clash"".",,,,"BNP, police, witnesses",1,Dhaka city,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,Asia,1,1,02/13/2001 00:00:00,02/13/2001 00:00:00,0,0,0,4,4,5,4,
