id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
7207,EGY-1994-1-241-57,1994,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Houston Chronicle, 1994-12-29, ""World briefs",,,,police,2,Abu Qurqas town,"El-Khayara village (near Abu Krikas, 145 miles (about 233 km) south of Cairo)",Al Minya governorate,,27.930833,30.836389,POINT (30.836389 27.930833),169622,Egypt,651,Middle East,1,1,12/28/1994 00:00:00,12/28/1994 00:00:00,0,6,1,0,7,7,7,
7208,EGY-1995-1-241-30,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1995-06-05, ""Police kill four Moslem militants in Egypt.",,,,security sources,2,Mallawi town,Mahrad village (near Mallawi town),Assiut governorate,,27.731944,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,06/05/1995 00:00:00,06/05/1995 00:00:00,0,4,0,0,4,4,4,
7209,EGY-1995-1-241-33,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1995-06-12, ""Egyptian police kill two militants, informer shot.",,,,police,1,Samalut town,Samalut town,Al Minya governorate,,28.312143,30.710072,POINT (30.710072 28.312143),170342,Egypt,651,Middle East,1,1,06/12/1995 00:00:00,06/12/1995 00:00:00,0,2,0,0,2,2,2,
7210,EGY-1997-1-241-8,1997,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1997-06-09, ""Egyptian police shoot dead suspected militant.",,,,security sources,1,Mataria suburb,Mataria suburb (Cairo city),Cairo governorate,,30.116667,31.316667,POINT (31.316667 30.116667),173223,Egypt,651,Middle East,1,1,06/09/1997 00:00:00,06/09/1997 00:00:00,0,1,0,0,1,1,1,
7211,EGY-1995-1-241-34,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1995-06-15, ""Egypt police kill two suspected Moslem militants."", Reuters, 1995-06-15, ""Six die in police-militant clash in south Egypt.",,,,police,1,Al Idarah town,Al Idarah town (village),Al Minya governorate,,27.783333,30.800000,POINT (30.800000 27.783333),169622,Egypt,651,Middle East,1,1,06/15/1995 00:00:00,06/15/1995 00:00:00,3,3,0,0,6,6,6,
7213,EGY-1995-1-241-55,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1995-09-21, ""Egyptian police kill two militants, arrest 50.",,,,police,1,Helwan,Helwan (southern suburb of Cairo city),Cairo governorate,,29.850000,31.333333,POINT (31.333333 29.850000),172503,Egypt,651,Middle East,1,1,09/20/1995 00:00:00,09/20/1995 00:00:00,0,2,0,0,2,2,2,
7214,EGY-1994-1-241-11,1994,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Globe and Mail, 1994-02-21, ""NEWS BRIEFING Islamic extremists kill policeman",,,,police,1,Assiut town,Assiut town,Assiut governorate,,27.180956,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,02/20/1994 00:00:00,02/20/1994 00:00:00,1,0,0,0,1,1,1,
7217,EGY-1995-1-241-27,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1995-05-22, ""Two militants, policeman killed in south Egypt.",,,,police,1,Nawai town,Nawai town (village),Al Minya governorate,,27.783333,30.750000,POINT (30.750000 27.783333),169622,Egypt,651,Middle East,1,1,05/22/1995 00:00:00,05/22/1995 00:00:00,0,0,0,0,0,1,0,
7218,EGY-1996-1-241-20,1996,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1996-07-03, ""Egyptian police kill wanted militant.",,,,security sources,2,Abu Qurqas town,Abu Qurqas town (near),Al Minya governorate,,27.930833,30.836389,POINT (30.836389 27.930833),169622,Egypt,651,Middle East,1,1,07/03/1996 00:00:00,07/03/1996 00:00:00,0,1,0,0,1,1,1,
7219,EGY-1995-1-241-72,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1995-11-15, ""Gunmen kill off-duty guard in southern Egypt.",,,,Interior Ministry,1,Al Mahras town,Al Mahras town (village),Al Minya governorate,,27.828333,30.796389,POINT (30.796389 27.828333),169622,Egypt,651,Middle East,1,1,11/15/1995 00:00:00,11/15/1995 00:00:00,1,0,0,0,1,1,1,
7222,EGY-1995-3-1184-5,1995,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-02-25",,,,police,1,Samalut town,Samalut town,Al Minya governorate,,28.312143,30.710072,POINT (30.710072 28.312143),170342,Egypt,651,Middle East,1,1,02/25/1995 00:00:00,02/25/1995 00:00:00,0,0,1,0,1,1,1,
7223,EGY-1995-3-1184-10,1995,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-04-07",,,,security sources,1,Safay town,Safay town (village),Al Minya governorate,,27.895000,30.803056,POINT (30.803056 27.895000),169622,Egypt,651,Middle East,1,1,04/07/1995 00:00:00,04/07/1995 00:00:00,0,0,1,0,1,1,1,
7224,EGY-1995-1-241-57,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1995-09-30, ""Two killed, six wounded in attack in south Egypt.",,,,police,1,Mallawi town,Mallawi town,Assiut governorate,,27.731944,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,09/30/1995 00:00:00,09/30/1995 00:00:00,1,0,1,0,2,2,2,
7226,EGY-1994-3-1184-13,1994,False,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-11-24",,,,security sources,2,Mallawi town,"Edka village (near Mallawi town, on the Nile 250 km (155 miles) south of Cairo)",Assiut governorate,,27.731944,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,11/24/1994 00:00:00,11/24/1994 00:00:00,0,0,1,0,1,1,1,
7227,EGY-1995-1-241-67,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1995-10-30, ""Senior Egyptian security officer wounded in attack.",,,,police,2,Abu Qurqas town,Jamaliyah village (near Abu Qurqas town),Al Minya governorate,,27.930833,30.836389,POINT (30.836389 27.930833),169622,Egypt,651,Middle East,1,1,10/30/1995 00:00:00,10/30/1995 00:00:00,0,1,0,0,1,1,1,
7228,EGY-1995-3-1184-36,1995,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-12-01",,,,security sources,2,Abu Qurqas town,Abu Qurqas town (near),Al Minya governorate,,27.930833,30.836389,POINT (30.836389 27.930833),169622,Egypt,651,Middle East,1,1,11/30/1995 00:00:00,11/30/1995 00:00:00,0,0,0,0,0,1,0,
7229,EGY-1995-1-241-18,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Keesings Records of World Events, p.40479",,,,police,4,Al Minya governorate,El Minya governorate,Al Minya governorate,,28.433333,30.700000,POINT (30.700000 28.433333),170342,Egypt,651,Middle East,1,1,03/22/1995 00:00:00,03/22/1995 00:00:00,2,0,0,0,2,4,2,
7230,EGY-1997-1-241-13,1997,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1997-07-22, ""Suspected militants kill six policemen in Egypt.",,,,security sources,2,Al Minya town,El Minya town (near),Al Minya governorate,,28.109884,30.750299,POINT (30.750299 28.109884),170342,Egypt,651,Middle East,1,1,07/22/1997 00:00:00,07/22/1997 00:00:00,6,0,0,0,6,6,6,
7231,EGY-1995-3-1184-19,1995,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-08-14",,,,security sources,2,Mallawi town,Mallawi town  (near),Assiut governorate,,27.731944,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,08/13/1995 00:00:00,08/13/1995 00:00:00,0,0,1,0,1,1,1,
7232,EGY-1996-3-1184-14,1996,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1996-07-30",,,,security sources,2,Itlidim town,Itlidim town (village) (near),Al Minya governorate,,27.875556,30.798889,POINT (30.798889 27.875556),169622,Egypt,651,Middle East,1,1,07/30/1996 00:00:00,07/30/1996 00:00:00,0,0,2,0,2,2,2,
7234,EGY-1995-3-1184-37,1995,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-12-04",,,,security sources,2,Abu Qurqas town,Abu Qurqas town (near),Al Minya governorate,,27.930833,30.836389,POINT (30.836389 27.930833),169622,Egypt,651,Middle East,1,1,12/04/1995 00:00:00,12/04/1995 00:00:00,0,0,0,0,0,3,0,
7235,EGY-1996-1-241-10,1996,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1996-02-17, ""Militants resume attacks in south Egypt province.",,,,security sources,2,Al Badari town,Al Badari town area,Red Sea governorate,,26.992222,31.415278,POINT (31.415278 26.992222),168183,Egypt,651,Middle East,1,1,02/16/1996 00:00:00,02/16/1996 00:00:00,1,0,0,0,1,1,1,
7236,EGY-1993-1-241-20.2,1993,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Straits Times, 1993-07-09, ""Fundamentalist Islamic militants threaten survival of Egyptian govt",,,,police,4,Assiut governorate,Assiut governorate,Assiut governorate,,27.333333,30.833333,POINT (30.833333 27.333333),168902,Egypt,651,Middle East,1,3,07/03/1993 00:00:00,07/09/1993 00:00:00,2,0,0,0,2,2,2,
7237,EGY-1995-3-1184-39,1995,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-12-10",,,,security sources,1,Abu Qurqas town,Abu Qurqas town (village),Al Minya governorate,,27.930833,30.836389,POINT (30.836389 27.930833),169622,Egypt,651,Middle East,1,1,12/10/1995 00:00:00,12/10/1995 00:00:00,0,0,2,0,2,2,2,
7238,EGY-1997-1-241-22,1997,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1997-12-13, ""Police kill, arrest militants in Egypt.",,,,security sources,1,Tanta town,Tanta town,Gharbia governorate,,30.791111,30.998056,POINT (30.998056 30.791111),173942,Egypt,651,Middle East,1,1,12/12/1997 00:00:00,12/12/1997 00:00:00,0,1,0,0,1,1,1,
7239,EGY-1994-1-241-16,1994,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1994-03-13, ""5 Are Killed in Attack on a Coptic Monastery",,,,Interior Ministry,1,Assiut town,Assiut town,Assiut governorate,,27.180956,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,03/12/1994 00:00:00,03/12/1994 00:00:00,2,0,1,0,3,3,3,
7240,EGY-1994-1-241-8,1994,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1994-02-15, ""Foreigners' Bus Shot Up in Egypt",,,,police,1,Cairo city,Cairo city,Cairo governorate,,30.050000,31.250000,POINT (31.250000 30.050000),173223,Egypt,651,Middle East,1,1,02/14/1994 00:00:00,02/14/1994 00:00:00,0,3,0,0,3,3,3,
7241,EGY-1993-1-241-32,1993,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Washington Post, 1993-11-26, ""Government, Radicals Struggle for Egypt on the Upper Nile",,,,police,6,Egypt,Egypt,,,27.000000,30.000000,POINT (30.000000 27.000000),168901,Egypt,651,Middle East,2,5,09/01/1993 00:00:00,11/26/1993 00:00:00,6,0,0,0,6,6,6,
7242,EGY-1994-3-1184-15,1994,False,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-12-08",,,,security sources,2,Mallawi town,Mallawi town (near),Assiut governorate,,27.731944,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,12/08/1994 00:00:00,12/08/1994 00:00:00,0,0,0,0,0,1,0,
7243,EGY-1997-1-241-19,1997,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1997-11-15, ""Three policemen, one militant killed in Egypt.",,,,security sources,1,Tima town,Tamma town,Sohag governorate,,26.908611,31.432778,POINT (31.432778 26.908611),168183,Egypt,651,Middle East,1,1,11/15/1997 00:00:00,11/15/1997 00:00:00,3,1,0,0,4,4,4,
7244,EGY-1995-1-241-48,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1995-08-12, ""Suspected militants kill policeman in south Egypt.",,,,police,2,Samalut town,Samalut town (near),Al Minya governorate,,28.312143,30.710072,POINT (30.710072 28.312143),170342,Egypt,651,Middle East,1,1,08/12/1995 00:00:00,08/12/1995 00:00:00,1,0,0,0,1,1,1,
7245,EGY-1995-3-1184-2,1995,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-01-11",,,,security sources,1,Minshat al Maghaliqah town,Minshat al Maghaliqah town (village),Al Minya governorate,,27.745000,30.785556,POINT (30.785556 27.745000),169622,Egypt,651,Middle East,1,1,01/11/1995 00:00:00,01/11/1995 00:00:00,0,0,2,0,2,2,2,
7246,EGY-1994-1-241-20,1994,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Svenska Dagbladet, 1994-04-05, ""Fem muslimer skts i Kairo",,,,police,2,Assiut town,Mabda Island (about 5 km north of Assiut town),Assiut governorate,,27.180956,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,04/04/1994 00:00:00,04/04/1994 00:00:00,0,3,0,0,3,3,3,
7247,EGY-1995-1-241-39,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1995-06-28, ""Police kill Moslem militant in southern Egypt.",,,,police,1,Al Bergaya village,Al Bergaya village,,,28.155556,30.733333,POINT (30.733333 28.155556),170342,Egypt,651,Middle East,1,1,06/28/1995 00:00:00,06/28/1995 00:00:00,0,1,1,0,2,2,2,
7248,EGY-1995-1-241-6,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"IHT, 1995-01-23, ""6 are killed in shoot-outs in Egypt",,,,security sources,4,Sohag governorate,Wenena village,Sohag governorate,,26.500000,31.750000,POINT (31.750000 26.500000),168184,Egypt,651,Middle East,1,1,01/22/1995 00:00:00,01/22/1995 00:00:00,0,2,0,0,2,2,2,
7249,EGY-1996-1-241-37,1996,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1996-10-11, ""Man killed in security operation in south Egypt.",,,,security sources,4,Sohag governorate,Sohag governorate,Sohag governorate,,26.500000,31.750000,POINT (31.750000 26.500000),168184,Egypt,651,Middle East,1,1,10/11/1996 00:00:00,10/11/1996 00:00:00,0,0,0,0,0,1,0,
7250,EGY-1993-1-241-3,1993,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"IHT, 1993-03-05, ""http://www.visionofhumanity.org/gpi/home.php",,,,police,4,Assiut governorate,Assiut governorate,Assiut governorate,,27.333333,30.833333,POINT (30.833333 27.333333),168902,Egypt,651,Middle East,1,1,03/05/1993 00:00:00,03/05/1993 00:00:00,1,0,1,0,2,2,2,
7251,EGY-1993-1-241-18,1993,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"News Digest for June 1993, p.39537",,,,police,4,Assiut governorate,Assiut governorate,Assiut governorate,,27.333333,30.833333,POINT (30.833333 27.333333),168902,Egypt,651,Middle East,1,1,06/19/1993 00:00:00,06/19/1993 00:00:00,1,0,0,0,1,1,1,
7252,EGY-1997-3-1184-2,1997,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1997-02-12",,,,security sources and the interior ministry,1,Abu Qurqas town,Abu Qurqas town (village),Al Minya governorate,,27.930833,30.836389,POINT (30.836389 27.930833),169622,Egypt,651,Middle East,1,1,02/12/1997 00:00:00,02/12/1997 00:00:00,0,0,10,0,10,10,10,
7253,EGY-1995-3-1184-32,1995,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-10-04",,,,security sources,6,Egypt,While driving north for the town of Fashn (about 140 km (90 miles) south of Cairo),,,27.000000,30.000000,POINT (30.000000 27.000000),168901,Egypt,651,Middle East,1,1,10/03/1995 00:00:00,10/03/1995 00:00:00,0,0,1,0,1,1,1,
7256,EGY-1996-3-1184-15,1996,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1996-08-03",,,,security sources,1,Mallawi town,Mallawi town,Assiut governorate,,27.731944,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,08/03/1996 00:00:00,08/03/1996 00:00:00,0,0,1,0,1,1,1,
7257,EGY-1996-1-241-36,1996,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Reuters, 1996-10-03, ""Three suspected militants found dead in Egypt.",,,,security sources,4,Assiut governorate,Assiut governorate,Assiut governorate,,27.333333,30.833333,POINT (30.833333 27.333333),168902,Egypt,651,Middle East,1,1,10/03/1996 00:00:00,10/03/1996 00:00:00,0,3,0,0,3,3,3,
7260,EGY-1995-3-1184-25,1995,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-09-02",,,,security sources,1,Mallawi town,Mallawi town,Assiut governorate,,27.731944,30.841111,POINT (30.841111 27.731944),169622,Egypt,651,Middle East,1,1,09/02/1995 00:00:00,09/02/1995 00:00:00,0,0,2,0,2,2,2,
7261,EGY-1993-1-241-12,1993,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"NY Times, 1993-03-28, ""Bomb in Downtown Cairo Kills One and Injures 7"", IHT, 1993-03-30, ""As Attacks Mount, Egypt Foils a Bombing",,,,police,1,Cairo city,Cairo city,Cairo governorate,,30.050000,31.250000,POINT (31.250000 30.050000),173223,Egypt,651,Middle East,1,1,03/27/1993 00:00:00,03/27/1993 00:00:00,0,0,0,0,0,1,0,
7262,EGY-1995-1-241-16,1995,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"Dow Jones International News, 1995-02-13, ""Suspected Extremists Kill Policeman In Southern Egypt",,,,police,1,Al Idwah town,Al Idwah town,Al Minya governorate,,28.699167,30.750556,POINT (30.750556 28.699167),171062,Egypt,651,Middle East,1,1,02/11/1995 00:00:00,02/11/1995 00:00:00,0,4,0,0,4,4,4,
7263,EGY-1994-1-241-9,1994,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"IHT, 1994-02-16, ""Egyptian policeman Slain in Attack",,,,police,1,Assiut town,Assiut town,Assiut governorate,,27.180956,31.183683,POINT (31.183683 27.180956),168903,Egypt,651,Middle East,1,1,02/15/1994 00:00:00,02/15/1994 00:00:00,0,0,0,0,0,1,0,
7264,EGY-1996-3-1184-9,1996,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1996-02-24",,,,security sources,1,Al Badari town,Bedari village (Ezbet el- Aqbat farm),Red Sea governorate,,26.992222,31.415278,POINT (31.415278 26.992222),168183,Egypt,651,Middle East,1,1,02/24/1996 00:00:00,02/24/1996 00:00:00,0,0,8,0,8,8,8,
7265,EGY-1997-3-1184-6,1997,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1997-04-22",,,,security sources,1,Taha al Amidah town,Taha al Amidah town (village),Al Minya governorate,,28.191667,30.698611,POINT (30.698611 28.191667),170342,Egypt,651,Middle East,1,1,04/22/1997 00:00:00,04/22/1997 00:00:00,0,0,1,0,1,1,1,
7268,EGY-1992-3-1184-1,1992,False,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-02-26",,,,Egyptian courts,1,Cairo city,Cairo city,Cairo governorate,,30.050000,31.250000,POINT (31.250000 30.050000),173223,Egypt,651,Middle East,1,1,06/08/1992 00:00:00,06/08/1992 00:00:00,0,0,1,0,1,1,1,
7269,EGY-1994-3-1184-16,1994,False,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-12-11",,,,security sources,1,Nawai town,Nuwai village (near Mallawi town),Al Minya governorate,,27.783333,30.750000,POINT (30.750000 27.783333),169622,Egypt,651,Middle East,1,1,12/11/1994 00:00:00,12/11/1994 00:00:00,0,0,1,0,1,1,1,
7270,EGY-1993-1-241-31,1993,True,Clear,1,391,391,Egypt: Government,838,838,Government of Egypt - al-Gama'a al-Islamiyya,117,117,Government of Egypt,341,341,al-Gama'a al-Islamiyya,-1,"News Digest for November, p.39759",,,,police,4,Assiut governorate,Assiut governorate,Assiut governorate,,27.333333,30.833333,POINT (30.833333 27.333333),168902,Egypt,651,Middle East,1,1,11/10/1993 00:00:00,11/10/1993 00:00:00,1,0,0,0,1,1,1,
7271,EGY-1994-3-1184-10,1994,False,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1994-11-11",,,,security sources,1,Al Mahras town,Al Mahras town (village),Al Minya governorate,,27.828333,30.796389,POINT (30.796389 27.828333),169622,Egypt,651,Middle East,1,1,11/11/1994 00:00:00,11/11/1994 00:00:00,0,0,2,0,2,2,2,
7272,EGY-1995-3-1184-24,1995,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-08-30",,,,security sources,1,Maghagha town,Maghagha town,Al Minya governorate,,28.648611,30.840278,POINT (30.840278 28.648611),171062,Egypt,651,Middle East,1,1,08/30/1995 00:00:00,08/30/1995 00:00:00,0,0,2,0,2,2,2,
7273,EGY-1995-3-1184-1,1995,True,Clear,3,341,526,al-Gama'a al-Islamiyya - Civilians,341,993,al-Gama'a al-Islamiyya - Civilians,341,341,al-Gama'a al-Islamiyya,9999,1,Civilians,-1,"Reuters, 1995-01-09",,,,security sources,5,Southern Egypt,Southern Egypt,,,23.083333,32.666667,POINT (32.666667 23.083333),163146,Egypt,651,Middle East,1,1,01/08/1995 00:00:00,01/08/1995 00:00:00,0,0,0,0,0,1,0,
