id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
115665,IRN-2007-1-640-4,2007,True,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,"BBC Monitoring Middle East 2007-07-23 ""Iranian provincial TV urges Sunni-Shi'i unity following deadly attack",,,,,4,Sistan and Baluchestan province,assumed to have taken place in sistan and baluchistan province based on Jondullahs areas of operation. ,Sistan and Baluchestan province,,29.492400,60.866900,POINT (60.866900 29.492400),171842,Iran,630,Middle East,1,1,07/19/2007 00:00:00,07/19/2007 00:00:00,0,0,0,0,0,11,0,
115666,IRN-2007-1-640-6,2007,True,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,"BBC Monitoring Newsfile 2007-11-19 ""Terrorists' confessions"" to be aired by Iranian Sistan-Baluchestan TV",,,,,4,Sistan and Baluchestan province,southeastern province of Sistan-Baluchistan,Sistan and Baluchestan province,,29.492400,60.866900,POINT (60.866900 29.492400),171842,Iran,630,Middle East,1,1,12/13/2007 00:00:00,12/13/2007 00:00:00,2,0,1,0,3,3,3,
115669,IRN-2008-1-459-9,2008,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"AFP 2008-07-20 ""Rebels kill two Iran Guards: report",,,,,4,East Azarbaijan province,the East Azarbaijan province,East Azarbaijan province,,38.076600,46.280000,POINT (46.280000 38.076600),184773,Iran,630,Middle East,1,1,07/19/2008 00:00:00,07/19/2008 00:00:00,2,0,0,0,2,2,2,
115670,IRN-2007-1-459-5,2007,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,1,"""Jamestown,2007-03-06,PJAK Claims Fresh Attacks in Iran""",Jamestown,2007-03-06,PJAK Claims Fresh Attacks in Iran,Jamestown,3,Urmia county,"border region of Orumiyeh, northwest Iran",West Azarbaijan province,Urmia county,37.550000,45.000000,POINT (45.000000 37.550000),184051,Iran,630,Middle East,1,2,02/28/2007 00:00:00,03/01/2007 00:00:00,4,17,0,0,21,21,4,
115672,IRN-2007-1-459-14,2007,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring European 2007-09-27 ""Kurdish TV reports three Iranian soldiers killed in clashes with rebels",,,,PJAK,1,Piranshahr town,northwest Iran,West Azarbaijan province,Piranshahr county,36.694444,45.141667,POINT (45.141667 36.694444),182611,Iran,630,Middle East,1,1,09/24/2007 00:00:00,09/24/2007 00:00:00,0,0,0,0,0,4,0,
115675,IRN-2007-1-459-15,2007,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring European 2007-09-27 ""Kurdish TV reports three Iranian soldiers killed in clashes with rebels",,,,PJAK,4,West Azarbaijan province,"northwest Iran, Dola Ayse",West Azarbaijan province,,37.552800,45.075900,POINT (45.075900 37.552800),184051,Iran,630,Middle East,1,1,09/25/2007 00:00:00,09/25/2007 00:00:00,0,0,0,0,0,3,0,
115676,IRN-2007-1-459-10,2007,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"Reuters 2007-09-03 ""Iran troops kills three Kurdish rebels - TV",,,,,5,northwestern Iran,northwest Iran,,,36.278963,46.775937,POINT (46.775937 36.278963),181894,Iran,630,Middle East,1,1,09/01/2007 00:00:00,09/01/2007 00:00:00,0,3,0,0,3,3,3,
115677,IRN-2007-1-459-11,2007,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring European 2007-09-06 ""Kurdish rebels' statement on clashes with Iranian army, casualties",,,,,3,Urmia county,"northwest Iran, Mergeware, Orumiyeh",West Azarbaijan province,Urmia county,37.550000,45.000000,POINT (45.000000 37.550000),184051,Iran,630,Middle East,1,1,09/01/2007 00:00:00,09/01/2007 00:00:00,0,1,0,0,1,1,1,
115678,IRN-2007-1-459-12,2007,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring Middle East 2007-09-07 ""Iranian Kurdish group claims killing 16 Iranian soldiers",,,,,3,Rawansar county,"northwest Iran, check-point between Kamyaran and Ravansar [north of Kermanshah]",Kermanshah province,Rawansar county,34.750000,46.683333,POINT (46.683333 34.750000),179734,Iran,630,Middle East,1,1,09/06/2007 00:00:00,09/06/2007 00:00:00,0,0,0,0,0,16,0,
115680,IRN-2007-1-459-13,2007,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring Middle East 2007-09-13 ""Three Iranian Kurdish fighters killed in clashes with revolution guards",,,,,2,Baneh town,"northwest Iran,  ""A large number of weapons were seized in fierce clashes near Baneh [north-east of Sanandaj]",Kordestan province,Baneh county,35.997500,45.885278,POINT (45.885278 35.997500),181172,Iran,630,Middle East,1,1,09/11/2007 00:00:00,09/11/2007 00:00:00,0,3,0,0,3,3,3,
115681,IRN-2008-1-640-12,2008,True,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,"Daily Times website, Lahore, in English 30 Dec 08",,,,,1,Saravan town,,Sistan and Baluchestan province,Saravan county,27.370833,62.334167,POINT (62.334167 27.370833),168965,Iran,630,Middle East,1,1,12/29/2008 00:00:00,12/29/2008 00:00:00,0,0,0,42,42,42,42,
115682,IRN-2007-1-459-6,2007,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"Dow Jones International News 2007-05-30 ""Clashes In NW Iran Kill 7 Officers, 5 Insurgents - Report",,,,,2,Salmas town,"North-Western Iran, mountainous area near the town of Salmas, some 700 kilometers northwest of Tehran",West Azarbaijan province,Salmas county,38.197222,44.765278,POINT (44.765278 38.197222),184770,Iran,630,Middle East,1,1,05/26/2007 00:00:00,05/26/2007 00:00:00,7,5,0,0,12,12,12,
115683,IRN-2007-1-459-18,2007,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring European 2007-11-11 ""Kurdish TV reports on clashes with Iranian army, casualties",,,,,4,Kordestan province,northwest Iran,Kordestan province,,35.311300,46.996000,POINT (46.996000 35.311300),180454,Iran,630,Middle East,1,3,11/05/2007 00:00:00,11/11/2007 00:00:00,0,0,0,0,0,6,0,
115685,IRN-2008-1-459-3,2008,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"AFP 2008-05-27 ""Three soldiers killed in northwestern Iran",,,,,5,northwestern Iran,northwestern Iran,,,36.278963,46.775937,POINT (46.775937 36.278963),181894,Iran,630,Middle East,1,1,05/25/2008 00:00:00,05/25/2008 00:00:00,3,0,0,0,3,3,3,
115686,IRN-2008-1-459-5,2008,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"AFP 2008-06-01 ""Iran kills three Kurdish rebels: report",,,,,2,Bazargan village,Bazargan region of West Azarbaijan province on the border with Turkey,West Azarbaijan province,Maku county,39.391389,44.387500,POINT (44.387500 39.391389),186209,Iran,630,Middle East,1,1,05/30/2008 00:00:00,05/30/2008 00:00:00,0,3,0,0,3,3,3,
115687,IRN-2001-1-246-19,2001,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 12/7,,,,MKO,1,Tehran city,"Tehran, Iran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,630,Middle East,1,1,07/11/2001 00:00:00,07/11/2001 00:00:00,0,1,0,0,1,1,1,
115688,IRN-2003-1-640-1,2003,False,Clear,1,338,338,Iran: Government,755,755,Government of Iran - Jondullah,114,114,Government of Iran,310,310,Jondullah,-1,Janes Volume 18 Number 06 June 2006,,,,Encyclopedia text,4,Sistan and Baluchestan province,Baluchistan,Sistan and Baluchestan province,,29.492400,60.866900,POINT (60.866900 29.492400),171842,Iran,630,Middle East,2,5,01/01/2003 00:00:00,12/31/2003 00:00:00,2,0,0,0,2,2,2,
115691,IRN-2005-1-459-2,2005,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,2,"""BBC Monitoring Middle East,2005-07-27,Turkish paper views clashes between Kurdish guerrilla group, Iranian soldiers"";""BBC Monitoring European,2005-07-27,Turkish paper views clashes between Kurdish guerrilla group, Iranian soldiers""",BBC Monitoring Middle East;BBC Monitoring European,2005-07-27;2005-07-27,"Turkish paper views clashes between Kurdish guerrilla group, Iranian soldiers;Turkish paper views clashes between Kurdish guerrilla group, Iranian soldiers",,4,West Azarbaijan province,"Kelaresh and Milgever areas along the Turkish border and in the Gaddare areas near the town of Shino, near the border with Iraq

coded by adm. 1 since there is no distinction where the deaths occurred, there are several locations listed in the article, not sure which are connected to the deaths, but they are in the same adm1.  ",West Azarbaijan province,,37.552800,45.075900,POINT (45.075900 37.552800),184051,Iran,630,Middle East,1,3,07/20/2005 00:00:00,07/26/2005 00:00:00,16,4,0,0,20,20,20,
115692,IRN-2005-1-459-3,2005,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"AFP 2005-07-27 ""Six dead in Iran Kurdish region attacks linked to PKK",,,,provincial deputy governor Abbas Khorshidi,1,Oshnoviyeh town,near the northwestern town of Oshnoviyeh,West Azarbaijan province,Oshnoviyeh county,37.039700,45.098300,POINT (45.098300 37.039700),183331,Iran,630,Middle East,1,1,07/27/2005 00:00:00,07/27/2005 00:00:00,0,1,1,0,2,6,2,
115693,IRN-2001-1-246-15,2001,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 10/5,,,,"MKO, Iran government",2,Khorramshahr town,"Kermanshah, Iran",Khuzestan province,Khorramshahr county,30.439722,48.166389,POINT (48.166389 30.439722),173257,Iran,630,Middle East,1,1,05/09/2001 00:00:00,05/09/2001 00:00:00,0,0,0,1,1,5,1,
115694,IRN-2001-1-246-16,2001,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 24/5,,,,MKO,4,Ilam province,"Ilam province, Iran",Ilam province,,33.638400,46.422600,POINT (46.422600 33.638400),178293,Iran,630,Middle East,1,1,05/24/2001 00:00:00,05/24/2001 00:00:00,0,2,0,0,2,2,2,
115697,IRN-2005-1-459-4,2005,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"AFP 2005-08-08 ""Four Iran troops killed fighting PKK-linked group: official",,,,"Abbas Khorshidi, the deputy governor of Western Azarbaijan province.",4,West Azarbaijan province,"border area of Jermibetkar, close to the Turkish border",West Azarbaijan province,,37.552800,45.075900,POINT (45.075900 37.552800),184051,Iran,630,Middle East,1,1,08/07/2005 00:00:00,08/07/2005 00:00:00,4,0,0,0,4,4,4,
115698,IRN-2005-1-459-5,2005,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring Middle East 2005-08-16 ""Kurdish group attack leaves one Iranian police dead, one injured - agency",,,,According to a correspondent of Fars News Agency,1,Marivan town,the town of Marivan [in Kordestan Province],Kordestan province,Mariavan county,35.526944,46.176389,POINT (46.176389 35.526944),181173,Iran,630,Middle East,1,1,08/16/2005 00:00:00,08/16/2005 00:00:00,1,0,0,0,1,1,1,
115699,IRN-2005-1-459-7,2005,True,Clear,1,338,338,Iran: Government,754,754,Government of Iran - PJAK,114,114,Government of Iran,309,309,PJAK,-1,"BBC Monitoring Middle East 2005-09-03 ""Iranian Kordish group kills civilian for helping police - news agency",,,,"Major Shahnam Reza'i, the head of the information bureau of the West Azarbayjan Province Law Enforcement Force",1,Urmia town,Mergur neighbourhood in Orumiyeh,West Azarbaijan province,Urmia county,37.555278,45.072500,POINT (45.072500 37.555278),184051,Iran,630,Middle East,1,1,09/03/2005 00:00:00,09/03/2005 00:00:00,0,0,0,0,0,1,0,
115709,IRN-2001-1-246-4,2001,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/3,,,,Iran government,1,Tehran city,"Tehran, Iran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,630,Middle East,1,1,03/27/2001 00:00:00,03/27/2001 00:00:00,0,0,0,0,0,1,0,
115714,IRN-2001-1-246-2,2001,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 20/2,,,,MKO,1,Ilam town,"Ilam, Iran",Ilam province,Ilam county,33.637500,46.422778,POINT (46.422778 33.637500),178293,Iran,630,Middle East,1,2,02/18/2001 00:00:00,02/19/2001 00:00:00,0,3,0,0,3,3,3,
115715,IRN-2001-1-246-3,2001,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/3,,,,"Iran government, MKO",2,Ahvaz town,"Khuzestan, Iran near Ahvaz",Khuzestan province,Ahvaz county,31.320278,48.669167,POINT (48.669167 31.320278),174698,Iran,630,Middle East,1,1,03/27/2001 00:00:00,03/27/2001 00:00:00,0,1,0,0,1,1,1,
115717,IRN-2001-1-246-5,2001,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 1/4,,,,MKO,4,Kermanshah province,"Kermanshah, Iran",Kermanshah province,,34.317600,47.086900,POINT (47.086900 34.317600),179015,Iran,630,Middle East,1,1,03/31/2001 00:00:00,03/31/2001 00:00:00,0,3,0,0,3,15,3,
115723,IRN-2001-1-246-11,2001,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 22/4,,,,MKO,4,Ilam province,"Ilam, Iran",Ilam province,,33.638400,46.422600,POINT (46.422600 33.638400),178293,Iran,630,Middle East,1,1,04/22/2001 00:00:00,04/22/2001 00:00:00,0,2,0,0,2,2,2,
115724,IRN-2001-1-246-12,2001,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 28/4,,,,"Iran government, MKO",4,Kermanshah province,"Kermanshah, Iran",Kermanshah province,,34.317600,47.086900,POINT (47.086900 34.317600),179015,Iran,630,Middle East,1,1,04/28/2001 00:00:00,04/28/2001 00:00:00,0,0,0,8,8,8,8,
115725,IRN-2000-1-246-9,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/5,,,,Iran government,5,northern Iran/Iraq border,Iran-Iraq border,,,35.736710,46.274843,POINT (46.274843 35.736710),181173,Iran,630,Middle East,1,1,05/26/2000 00:00:00,05/26/2000 00:00:00,0,1,0,0,1,1,1,
115726,IRN-2000-1-246-10,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 10/6,,,,Iran government,4,Ilam province,"Ilan province, Iran",Ilam province,,33.638400,46.422600,POINT (46.422600 33.638400),178293,Iran,630,Middle East,1,1,06/06/2000 00:00:00,06/06/2000 00:00:00,0,0,0,0,0,1,0,
115727,IRN-2000-1-246-15,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 28/8,,,,"government, MKO",1,Tehran city,"Tehran, Iran, northwest Tehran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,630,Middle East,1,1,08/27/2000 00:00:00,08/27/2000 00:00:00,1,0,0,0,1,1,1,
115728,IRN-2000-1-246-16,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 4/10,,,,Iran government,1,Shalamcheh town,"Shalamcheh, Iran",Khuzestan province,Abadan county,30.500000,48.066667,POINT (48.066667 30.500000),173977,Iran,630,Middle East,1,1,10/04/2000 00:00:00,10/04/2000 00:00:00,0,1,0,0,1,1,1,
115729,IRN-2000-1-246-11,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 18/6,,,,"Iran government, MKO",4,Kermanshah province,"Kermanshah, Iran",Kermanshah province,,34.317600,47.086900,POINT (47.086900 34.317600),179015,Iran,630,Middle East,1,1,06/18/2000 00:00:00,06/18/2000 00:00:00,0,2,0,0,2,2,2,
115730,IRN-2000-1-246-12,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,2,"""BBC Monitoring Newsfile,2000-06-22,Iran reports killing rebels on Iraqi border."";""Reuters News,2000-06-22,Iran says forces kill seven rebels on Iraq border.""",BBC Monitoring Newsfile;Reuters News,2000-06-22;2000-06-22,Iran reports killing rebels on Iraqi border.;Iran says forces kill seven rebels on Iraq border.,Iran government,5,Iran/Iraq border,several incidents,,,34.102554,45.508912,POINT (45.508912 34.102554),179012,Iran,630,Middle East,1,2,06/20/2000 00:00:00,06/22/2000 00:00:00,1,0,0,0,1,7,1,
115731,IRN-2000-1-246-14.1,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/8,,,,MKO,1,Qasr-e Shirin town,Qasr-e Shirin ,Kermanshah province,Qasr-e Shirin county,34.515556,45.579167,POINT (45.579167 34.515556),179732,Iran,630,Middle East,1,1,08/27/2000 00:00:00,08/27/2000 00:00:00,1,0,0,0,1,1,1,
115732,IRN-2000-1-246-17,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 15/11,,,,"Iran government, MKO",5,150 km north of Shiraz town,"150 km (95 miles) north of the city of Shiraz, Iran",Fars province,,30.856300,52.520439,POINT (52.520439 30.856300),173986,Iran,630,Middle East,1,1,11/15/2000 00:00:00,11/15/2000 00:00:00,0,2,0,0,2,2,2,
115742,IRN-1999-1-246-6,1999,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"Iranian TV1, Tehran, in Persian 2 Jul 99, r 2/7",,,,Iran government,5,northern Iran/Iraq border,Iran,,,35.736710,46.274843,POINT (46.274843 35.736710),181173,Iran,630,Middle East,1,1,07/02/1999 00:00:00,07/02/1999 00:00:00,0,3,0,0,3,3,3,
115743,IRN-1999-1-246-7,1999,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"IRNA news agency, Tehran, in Persian 1330 gmt 21 Jul 99",,,,Iran government,5,Iran/Afghanistan border,eastern Iran,,,31.979164,60.832085,POINT (60.832085 31.979164),175442,Iran,630,Middle East,2,4,07/12/1999 00:00:00,07/19/1999 00:00:00,0,9,0,0,9,9,9,
115745,IRN-1999-1-246-9,1999,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 25/11,,,,Iran government,1,Ahvaz town,"Ahwaz, Iran, outside a university in the oil city of Ahvaz,",Khuzestan province,Ahvaz county,31.320278,48.669167,POINT (48.669167 31.320278),174698,Iran,630,Middle East,1,1,11/25/1999 00:00:00,11/25/1999 00:00:00,0,2,0,0,2,2,2,
115747,IRN-1998-1-246-7,1998,False,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 4/10,,,,government statement,1,Ahvaz town,"Ahvaz, Khuzestan, Iran",Khuzestan province,Ahvaz county,31.320278,48.669167,POINT (48.669167 31.320278),174698,Iran,630,Middle East,1,1,10/04/1998 00:00:00,10/04/1998 00:00:00,0,2,0,0,2,2,2,
115749,IRN-2000-1-246-3,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 5/2,,,,Iran government,1,Tehran city,"Tehran, Iran, presidential palace. ",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,630,Middle East,1,1,02/05/2000 00:00:00,02/05/2000 00:00:00,0,0,0,1,1,1,1,
115752,IRN-1999-1-246-10,1999,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,AFP 26/12,,,,MKO,1,Dezful town,"Dezful, Khuzestan, Iran",Khuzestan province,Dezful county,32.382500,48.401944,POINT (48.401944 32.382500),176137,Iran,630,Middle East,1,1,12/25/1999 00:00:00,12/25/1999 00:00:00,1,2,0,0,3,3,3,
115754,IRN-1997-1-246-14,1997,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 31/10,,,,,2,Mehran town,"on the Iraqi side of the border, near the Iranian town of Merhan

on the iraqi side, but coded as close to merhan. ",Ilam province,Mehran county,33.122222,46.164722,POINT (46.164722 33.122222),177573,Iran,630,Middle East,1,1,10/30/1997 00:00:00,10/30/1997 00:00:00,0,4,0,0,4,4,4,
115756,IRN-1997-1-246-7,1997,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/1,,,,local official,1,Mehran town,"Mehran, Iran",Ilam province,Mehran county,33.122222,46.164722,POINT (46.164722 33.122222),177573,Iran,630,Middle East,1,4,01/01/1997 00:00:00,01/27/1997 00:00:00,0,4,0,0,4,4,4,
115758,IRN-2000-1-246-2,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 12/1,,,,"Iran government, MKO",1,Ilam town,town of Ilam were killed and five wounded. The town is about 40 km (25 miles) from the Iraqi border.,Ilam province,Ilam county,33.637500,46.422778,POINT (46.422778 33.637500),178293,Iran,630,Middle East,1,1,01/12/2000 00:00:00,01/12/2000 00:00:00,0,1,0,0,1,3,1,
115759,IRN-1997-1-246-8,1997,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 27/1,,,,Iran intelligence,1,Sari town,"Sari, Iran",Mazandaran province,Sari county,36.563333,53.060000,POINT (53.060000 36.563333),182627,Iran,630,Middle East,1,1,01/27/1997 00:00:00,01/27/1997 00:00:00,0,3,0,0,3,3,3,
115765,IRN-1998-1-246-6,1998,False,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 25/8,,,,,2,Abadan town,"Abadan, Iran, police checkpoint outside the southwestern city of Abadan",Khuzestan province,Abadan county,30.339167,48.304167,POINT (48.304167 30.339167),173257,Iran,630,Middle East,1,1,08/24/1998 00:00:00,08/24/1998 00:00:00,1,0,0,0,1,1,1,
115766,IRN-1997-1-246-10,1997,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 17/2,,,,Iran government,1,Esfahan town,"Isfahan, Iran",Esfahan province,Esfahan county,32.633333,51.650000,POINT (51.650000 32.633333),176864,Iran,630,Middle East,1,5,01/01/1997 00:00:00,02/17/1997 00:00:00,0,3,0,0,3,3,3,
115767,IRN-1997-1-246-11,1997,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,1,"""Reuters News,1997-02-17,Iran says troops kill three Iraq-based rebels.""",Reuters News,1997-02-17,Iran says troops kill three Iraq-based rebels.,"MEK, government",1,Zahedan town,"Zahedan city, Iran",Sistan and Baluchestan province,Zahedan county,29.496389,60.862778,POINT (60.862778 29.496389),171842,Iran,630,Middle East,1,1,02/18/1997 00:00:00,02/18/1997 00:00:00,1,2,0,0,3,3,3,
115770,IRN-1998-1-246-1,1998,False,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,"X 3/2, IRNA news agency, Tehran, in Persian 0728 gmt 3 Mar 98",,,,"government, MKO",5,Iran/iraq border in Ilam province,Ilam border strip,Ilam province,,33.321635,46.116432,POINT (46.116432 33.321635),177573,Iran,630,Middle East,1,1,03/01/1998 00:00:00,03/01/1998 00:00:00,1,5,0,0,6,10,6,
115773,IRN-1995-1-260-1,1995,False,Clear,1,205,205,Iran: Kurdistan,406,406,Government of Iran - KDPI,114,114,Government of Iran,164,164,KDPI,-1,r 11/9,,,,KDPI,6,Iran,,,,32.000000,53.000000,POINT (53.000000 32.000000),176147,Iran,630,Middle East,2,5,08/01/1995 00:00:00,09/11/1995 00:00:00,0,2,0,0,2,13,2,
115779,IRN-1995-1-260-2.1,1995,False,Clear,1,205,205,Iran: Kurdistan,406,406,Government of Iran - KDPI,114,114,Government of Iran,164,164,KDPI,-1,r 4/12,,,,KDPI,1,Baneh town, town of Baneh near the border to Iraq,Kordestan province,Baneh county,35.997500,45.885278,POINT (45.885278 35.997500),181172,Iran,630,Middle East,1,2,11/15/1995 00:00:00,11/18/1995 00:00:00,0,0,0,8,8,7,8,
115780,IRN-1997-1-246-9,1997,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 12/2,,,,Security official in Kurdistan,5,Iran/Iraq border,border with Iraq,,,34.102554,45.508912,POINT (45.508912 34.102554),179012,Iran,630,Middle East,1,5,01/01/1997 00:00:00,02/12/1997 00:00:00,0,0,0,0,0,3,0,
115782,IRN-1998-1-246-3,1998,False,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 2/6. r 3/6,,,,"State television, MKO statement",1,Tehran city,"Tehran, at an Islamic revolutionary court in Tehran ",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,630,Middle East,1,1,06/02/1998 00:00:00,06/02/1998 00:00:00,0,0,1,2,3,3,3,
115784,IRN-1998-1-246-5,1998,False,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 26/8,,,,government statement,1,Tehran city,"Tehran, Iran",Tehran province,Tehran county,35.696111,51.423056,POINT (51.423056 35.696111),181183,Iran,630,Middle East,1,1,08/23/1998 00:00:00,08/23/1998 00:00:00,0,1,0,0,1,1,1,
115785,IRN-2000-1-246-7,2000,True,Clear,1,338,338,Iran: Government,753,753,Government of Iran - MEK,114,114,Government of Iran,308,308,MEK,-1,r 23/4,,,,"Iran government, MKO",5,northern Iran/Iraq border,Iran-Iraq border,,,35.736710,46.274843,POINT (46.274843 35.736710),181173,Iran,630,Middle East,1,1,04/23/2000 00:00:00,04/23/2000 00:00:00,0,0,0,0,0,4,0,
