id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
234508,TUN-2016-1-14747-6,2016,True,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,2,"""Agence France Presse,2016-11-05,Tunisian soldier killed in his home: report"";""Agence France Presse,2016-11-06,IS claims killing of Tunisian soldier""",Agence France Presse;Agence France Presse,2016-11-05;2016-11-06,Tunisian soldier killed in his home: report;IS claims killing of Tunisian soldier," IS-affiliated Amaq news agency
Defence ministry spokesman Belhassen Oueslati",2,Mount Mghilla,"near central Mount Mghilla,",Sidi Bou Zid Governorate,Jelma delegation,35.416772,9.236909,POINT (9.236909 35.416772),180379,Tunisia,616,Africa,1,1,11/06/2016 00:00:00,11/06/2016 00:00:00,1,0,0,0,1,1,1,
234511,TUN-2016-1-14747-7,2016,True,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,1,"""Agence France Presse,2016-11-09,Tunisia says jihadist group head killed""",Agence France Presse,2016-11-09,Tunisia says jihadist group head killed,defence ministry,1,Mount Mghilla,on Mount Mghilla,Sidi Bou Zid Governorate,Jelma delegation,35.416772,9.236909,POINT (9.236909 35.416772),180379,Tunisia,616,Africa,1,1,11/09/2016 00:00:00,11/09/2016 00:00:00,0,1,0,0,1,1,1,
237120,TUN-2017-1-14747-1,2017,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,4,"""Agence France Presse,2017-03-12,Policeman killed in south Tunisia ambush"";""Reuters News,2017-03-12,Policeman killed in checkpoint attack in southern Tunisia - officials"";""Reuters News,2017-03-12,Policeman killed in checkpoint attack in southern Tunisia - officials"";""Critical Threats,2017-12-15,AQIM and ISIS in Tunisia: Latent Threats""",Agence France Presse;Reuters News;Reuters News;Critical Threats,2017-03-12;2017-03-12;2017-03-12;2017-12-15,Policeman killed in south Tunisia ambush;Policeman killed in checkpoint attack in southern Tunisia - officials;Policeman killed in checkpoint attack in southern Tunisia - officials;AQIM and ISIS in Tunisia: Latent Threats,security officials,1,Kebili town,"Kebili, which lies on the edge of Tunisia's southern desert region",Kebili Governorate,Kebili Sud delegation,33.704387,8.969034,POINT (8.969034 33.704387),178218,Tunisia,616,Africa,1,1,03/12/2017 00:00:00,03/12/2017 00:00:00,1,2,0,0,3,3,3,
238822,AFG-2017-3-973-40,2017,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""Agence France Presse,2017-06-03,Beheaded Tunisian shepherd's brother killed: reports"";""ICG,2017-06-30,Libya  JUNE 2017""",Agence France Presse;ICG,2017-06-03;2017-06-30,Beheaded Tunisian shepherd's brother killed: reports;Libya  JUNE 2017,media reports and the defence minister's spokesman said on Saturday,2,Mount Mghilla,Mount Mghilla area,Sidi Bou Zid Governorate,Jelma delegation,35.416772,9.236909,POINT (9.236909 35.416772),180379,Tunisia,616,Africa,1,1,06/02/2017 00:00:00,06/02/2017 00:00:00,0,0,1,0,1,1,1,
239425,TUN-2017-1-14747-0,2017,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,2,"""BBC Monitoring Middle East,2017-07-30,IS claims rare attack in Tunisia"";""Live map,2017-07-29,Tunisia: ISIS claims IED blast on a TAF armored vehicle at Jebel Mghila, ""killing and wounding 5"", (in fact no casualties were recorded)""",BBC Monitoring Middle East;Live map,2017-07-30;2017-07-29,"IS claims rare attack in Tunisia;Tunisia: ISIS claims IED blast on a TAF armored vehicle at Jebel Mghila, ""killing and wounding 5"", (in fact no casualties were recorded)",IS,2,Mount Maghila,"Maghila, Kasserine province

Jebel Mghila",Kassérine Governorate,,35.401296,9.206301,POINT (9.206301 35.401296),180379,Tunisia,616,Africa,1,1,07/30/2017 00:00:00,07/30/2017 00:00:00,0,0,0,0,0,5,0,
240353,AFG-2017-3-973-75,2017,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,3,"""BBC Monitoring Middle East,2017-08-08,IS online supporters share video of ""spy"" killing in Tunisia"";""BBC Monitoring Middle East,2017-08-09,Tunisia carries out security operations after IS video"";""BBC Monitoring Middle East,2017-08-23,IS claims attacks on army in central Tunisia""",BBC Monitoring Middle East;BBC Monitoring Middle East;BBC Monitoring Middle East,2017-08-08;2017-08-09;2017-08-23,"IS online supporters share video of ""spy"" killing in Tunisia;Tunisia carries out security operations after IS video;IS claims attacks on army in central Tunisia","pro-IS Telegram channels, Tunisian mainstream media",2,Mount Mghilla,mountainous Mghila area in Kasserine province,Sidi Bou Zid Governorate,Jelma delegation,35.416772,9.236909,POINT (9.236909 35.416772),180379,Tunisia,616,Africa,1,2,08/02/2017 00:00:00,08/03/2017 00:00:00,0,0,1,0,1,1,1,
254809,TUN-2018-1-14747-1,2018,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,6,"""Agence France Presse,2018-03-19,Tunisian man chased by police 'blows self up': ministry"";""Agence France Presse,2018-03-19,Tunisian man chased by police 'blows self up': ministry"";""Agence France Presse,2018-03-19,Tunisian man chased by police 'blows himself up': ministry"";""Associated Press Newswires,2018-03-19,Tunisia: Officials say man blew himself up after standoff"";""International Crisis Group,2018-04-01,Crisiswatch: Tunisia - March 2018"";""BBC Monitoring Middle East,2018-04-06,IS says suicide bomber in Tunisia was member of group""",Agence France Presse;Agence France Presse;Agence France Presse;Associated Press Newswires;International Crisis Group;BBC Monitoring Middle East,2018-03-19;2018-03-19;2018-03-19;2018-03-19;2018-04-01;2018-04-06,Tunisian man chased by police 'blows self up': ministry;Tunisian man chased by police 'blows self up': ministry;Tunisian man chased by police 'blows himself up': ministry;Tunisia: Officials say man blew himself up after standoff;Crisiswatch: Tunisia - March 2018;IS says suicide bomber in Tunisia was member of group,Interior ministry spokesman Khalifa Chibani; weekly Arabic newsletter al-Naba,3,Ben Guerdane delegation,"in the southern region of Ben Guerdane,

in the Magroun region",Medenine governorate,Ben Guerdane delegation,32.950209,11.277112,POINT (11.277112 32.950209),176783,Tunisia,616,Africa,1,1,03/19/2018 00:00:00,03/19/2018 00:00:00,0,2,0,0,2,2,2,
254894,TUN-2018-1-14747-0,2018,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,2,"""International Crisis Group,2018-04-01,Crisiswatch: Tunisia - March 2018"";""MenaStream,2018-04-01,#Tunisia: #USGN killed an #ISIS/Jund al-Khilafah militant around 22h last night in Douar Rogba near Jebel Salloum, Hassi Frid delegation, #Kasserine, a Steyr AUG rifle, 5 magazines, ammunition & cash were also seized, other militants were reportedly wounded amidst the operation""",International Crisis Group;MenaStream,2018-04-01;2018-04-01,"Crisiswatch: Tunisia - March 2018;#Tunisia: #USGN killed an #ISIS/Jund al-Khilafah militant around 22h last night in Douar Rogba near Jebel Salloum, Hassi Frid delegation, #Kasserine, a Steyr AUG rifle, 5 magazines, ammunition & cash were also seized, other militants were reportedly wounded amidst the operation",Crisiswatch; Menastream twitter,2,Mount Salloum,"in Kasserine province

Douar Rogba near Jebel Salloum, Hassi Frid delegation, ",Kassérine Governorate,,35.074722,8.905556,POINT (8.905556 35.074722),180378,Tunisia,616,Africa,1,1,03/31/2018 00:00:00,03/31/2018 00:00:00,0,1,0,0,1,1,1,
255530,TUN-2018-1-14747-2,2018,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,2,"""BBC Monitoring Middle East,2018-04-11,Tunisian officer dies of wounds after clashes with 'terrorists'"";""BBC Monitoring Middle East,2018-04-11,Islamic State claims activity in Tunisia after lull""",BBC Monitoring Middle East;BBC Monitoring Middle East,2018-04-11;2018-04-11,Tunisian officer dies of wounds after clashes with 'terrorists';Islamic State claims activity in Tunisia after lull,a source from the ministry of defence;  IS's self-styled news agency Amaq,1,Mount Mghilla,Djebel Mghila ,Sidi Bou Zid Governorate,Jelma delegation,35.416772,9.236909,POINT (9.236909 35.416772),180379,Tunisia,616,Africa,1,1,04/10/2018 00:00:00,04/10/2018 00:00:00,1,0,0,0,1,1,1,
256730,TUN-2018-1-14747-3,2018,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,1,"""BBC Monitoring Middle East,2018-05-22,Tunisian army kills militant in clash in mountain hideout""",BBC Monitoring Middle East,2018-05-22,Tunisian army kills militant in clash in mountain hideout,Tunisian Ministry of Defence,2,Mount Salloum,Mount Salloum area in Kasserine govenorate,Kassérine Governorate,,35.074722,8.905556,POINT (8.905556 35.074722),180378,Tunisia,616,Africa,1,1,05/21/2018 00:00:00,05/21/2018 00:00:00,0,1,0,0,1,1,1,
269068,TUN-2018-1-14747-4,2018,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,1,"""Xinhua French News Service,2018-10-21,Tunisie : un terroriste abattu avant qu'il ne déclenche sa ceinture explosive à Kasserine""",Xinhua French News Service,2018-10-21,Tunisie : un terroriste abattu avant qu'il ne déclenche sa ceinture explosive à Kasserine,spokesman of the national guard,4,Kassérine Governorate,,Kassérine Governorate,,35.250000,8.783333,POINT (8.783333 35.250000),180378,Tunisia,616,Africa,1,1,10/21/2018 00:00:00,10/21/2018 00:00:00,0,1,0,0,1,1,1,
274756,TUN-2018-1-14747-5,2018,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,2,"""AllAfrica,2018-12-17,Nécessité d'actualiser les plans sécuritaires et d'accroître la vigilance
CR 	La Presse"";""Crisis Group,2019-01-01,Tunisia  DECEMBER 2018""",AllAfrica;Crisis Group,2018-12-17;2019-01-01,"Nécessité d'actualiser les plans sécuritaires et d'accroître la vigilance
CR 	La Presse;Tunisia  DECEMBER 2018",interior ministry,3,Sbiba delegation,in the town of Thamed near Mount Mghilla,Kassérine Governorate,Sbiba delegation,35.507496,9.152323,POINT (9.152323 35.507496),181099,Tunisia,616,Africa,1,1,12/15/2018 00:00:00,12/15/2018 00:00:00,0,1,0,0,1,1,1,
281692,AFG-2019-3-973-36,2019,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""BBC Monitoring Middle East,2019-03-01,Islamic State belatedly claims beheading a 'spy' in Tunisia"";""Tunis Tribune,2019-03-20,Tunisie: 3 djihadistes abattus par les forces spéciales""",BBC Monitoring Middle East;Tunis Tribune,2019-03-01;2019-03-20,Islamic State belatedly claims beheading a 'spy' in Tunisia;Tunisie: 3 djihadistes abattus par les forces spéciales,"IS
confirmed by Tunisian government",2,Mount Mghilla,in Mount Mghila [aka Djebel Mghila area,Sidi Bou Zid Governorate,Jelma delegation,35.416772,9.236909,POINT (9.236909 35.416772),180379,Tunisia,616,Africa,1,1,02/20/2019 00:00:00,02/20/2019 00:00:00,0,0,1,0,1,1,1,
281781,TUN-2019-1-14747-1,2019,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,2,"""Reuters News,2019-03-19,Tunisian forces kill three Islamic State militants near Algerian border"";""BBC Monitoring Middle East,2019-03-20,Tunisian security forces kill three IS-linked group members""",Reuters News;BBC Monitoring Middle East,2019-03-19;2019-03-20,Tunisian forces kill three Islamic State militants near Algerian border;Tunisian security forces kill three IS-linked group members,security official,2,Mount Salloum, in the Saloum mountains in Kasserine,Kassérine Governorate,,35.074722,8.905556,POINT (8.905556 35.074722),180378,Tunisia,616,Africa,1,1,03/19/2019 00:00:00,03/19/2019 00:00:00,0,3,0,0,3,3,3,
287101,TUN-2019-1-14747-2,2019,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,2,"""Reuters News,2019-05-04,UPDATE 1-Tunisia police kills three militants in Sidi Bouzid"";""Agence France Presse,2019-05-05,Tunisia security forces kill three suspected jihadists""",Reuters News;Agence France Presse,2019-05-04;2019-05-05,UPDATE 1-Tunisia police kills three militants in Sidi Bouzid;Tunisia security forces kill three suspected jihadists,security source,2,Sidi Ali Ben Aoun town,near the town of Sidi Ali Ben Oun,Sidi Bou Zid Governorate,Sidi Ali Ben Aoun delegation,34.847749,9.141441,POINT (9.141441 34.847749),179659,Tunisia,616,Africa,1,1,05/04/2019 00:00:00,05/04/2019 00:00:00,0,3,0,0,3,3,3,
290582,TUN-2019-1-14747-3,2019,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,4,"""Agence France Presse,2019-06-27,Double suicide blasts wound nine in Tunisia capital"";""Associated Press Newswires,2019-06-27,The Latest: Police officer dies in Tunisia suicide attack"";""Reuters News,2019-06-27,Islamic State claims suicide attacks on police in Tunisian capital"";""Agence France Presse,2019-07-04,Tunis bombings death toll rises to two""",Agence France Presse;Associated Press Newswires;Reuters News;Agence France Presse,2019-06-27;2019-06-27;2019-06-27;2019-07-04,Double suicide blasts wound nine in Tunisia capital;The Latest: Police officer dies in Tunisia suicide attack;Islamic State claims suicide attacks on police in Tunisian capital;Tunis bombings death toll rises to two,the interior ministry ,1,Tunis city," in the Tunisian capital , 
1) Habib Bourguiba avenue near the old city,
2) a base of the national guard ",Tunis governorate,La Médina delegation,36.806112,10.171078,POINT (10.171078 36.806112),182541,Tunisia,616,Africa,1,1,06/27/2019 00:00:00,06/27/2019 00:00:00,1,2,1,0,4,4,4,
290587,TUN-2019-1-14747-4,2019,False,Clear,1,14333,14333,Tunisia: Islamic State,14747,14747,Government of Tunisia - IS,110,110,Government of Tunisia,234,234,IS,3,"""Reuters News,2019-07-02,TUNISIA SECURITY FORCES KILLED A 'TERRORIST' WEARING AN EXPLOSIVE BELT; NO CASUALTIES -INTERIOR MINISTRY SPOKESMAN"";""Associated Press Newswires,2019-07-03,Tunisia: Blast kills suspect in confrontation with police"";""Agence France Presse,2019-07-03,Tunisia says suspected mastermind of June 27 bombings dead""",Reuters News;Associated Press Newswires;Agence France Presse,2019-07-02;2019-07-03;2019-07-03,TUNISIA SECURITY FORCES KILLED A 'TERRORIST' WEARING AN EXPLOSIVE BELT; NO CASUALTIES -INTERIOR MINISTRY SPOKESMAN;Tunisia: Blast kills suspect in confrontation with police;Tunisia says suspected mastermind of June 27 bombings dead,INTERIOR MINISTRY SPOKESMAN,1,Tunis city,in the suburban Tunis neighborhood of Intilaki,Tunis governorate,La Médina delegation,36.806112,10.171078,POINT (10.171078 36.806112),182541,Tunisia,616,Africa,1,1,07/02/2019 00:00:00,07/02/2019 00:00:00,0,1,0,0,1,1,1,
